날짜,종가,시가,고가,저가,거래량,변동 %
2019.4.9,"12,320","12,285","12,355","12,190",1.55M,0.53%
2019.4.8,"12,255","12,315","12,395","12,215",2.07M,-0.37%
2019.4.5,"12,300","12,375","12,445","12,275",1.92M,-0.61%
2019.4.4,"12,375","12,390","12,455","12,280",2.07M,-0.16%
2019.4.3,"12,395","12,195","12,410","12,185",2.57M,1.77%
2019.4.2,"12,180","12,240","12,240","12,155",2.05M,0.12%
2019.4.1,"12,165","12,100","12,255","12,050",3.05M,0.29%
2019.3.29,"12,130","11,925","12,130","11,840",3.18M,2.15%
2019.3.28,"11,875","11,975","12,035","11,865",2.69M,-1.08%
2019.3.27,"12,005","12,200","12,220","11,995",4.80M,-1.52%
2019.3.26,"12,190","12,090","12,240","12,065",3.19M,1.29%
2019.3.25,"12,035","12,205","12,255","12,035",2.20M,-2.59%
2019.3.22,"12,355","12,405","12,415","12,290",2.68M,0.28%
2019.3.21,"12,320","12,475","12,580","12,300",4.85M,-1.24%
2019.3.20,"12,475","12,465","12,490","12,330",4.81M,0.16%
2019.3.19,"12,455","12,670","12,745","12,450",6.57M,-1.50%
2019.3.18,"12,645","12,685","12,775","12,560",2.27M,0.36%
2019.3.15,"12,600","12,780","12,820","12,540",4.38M,-1.37%
2019.3.14,"12,775","12,965","13,085","12,775",5.15M,-1.08%
2019.3.13,"12,915","12,900","13,045","12,835",3.82M,-0.08%
2019.3.12,"12,925","12,735","12,990","12,735",3.49M,2.54%
2019.3.11,"12,605","12,465","12,620","12,320",2.27M,1.16%
2019.3.8,"12,460","12,370","12,525","12,315",5.41M,0.08%
2019.3.7,"12,450","12,675","12,755","12,425",4.14M,-2.01%
2019.3.6,"12,705","12,865","12,890","12,625",2.31M,-1.21%
2019.3.5,"12,860","12,840","12,980","12,805",2.54M,-0.08%
2019.3.4,"12,870","12,670","12,925","12,670",2.67M,2.55%
2019.2.28,"12,550","12,770","12,940","12,490",4.81M,-1.72%
2019.2.27,"12,770","12,670","12,770","12,640",2.78M,0.83%
2019.2.26,"12,665","12,715","12,785","12,630",3.07M,-0.35%
2019.2.25,"12,710","12,585","12,725","12,585",3.73M,1.19%
2019.2.22,"12,560","12,585","12,635","12,485",1.57M,-0.51%
2019.2.21,"12,625","12,710","12,735","12,590",1.78M,-0.63%
2019.2.20,"12,705","12,645","12,760","12,635",1.60M,0.51%
2019.2.19,"12,640","12,575","12,680","12,490",2.37M,0.52%
2019.2.18,"12,575","12,515","12,655","12,510",2.11M,1.04%
2019.2.15,"12,445","12,520","12,555","12,355",1.96M,-0.64%
2019.2.14,"12,525","12,495","12,565","12,435",1.99M,0.28%
2019.2.13,"12,490","12,370","12,565","12,370",4.22M,1.38%
2019.2.12,"12,320","12,445","12,455","12,295",2.43M,-0.92%
2019.2.11,"12,435","12,295","12,450","12,295",4.17M,1.26%
2019.2.8,"12,280","12,240","12,350","12,220",2.48M,-0.37%
2019.2.7,"12,325","12,140","12,375","12,075",3.39M,2.37%
2019.2.1,"12,040","12,065","12,115","12,015",1.22M,-0.17%
2019.1.31,"12,060","12,080","12,170","12,005",2.73M,0.67%
2019.1.30,"11,980","11,870","12,050","11,865",1.97M,0.88%
2019.1.29,"11,875","11,845","11,915","11,750",1.88M,-0.25%
2019.1.28,"11,905","11,820","11,995","11,820",2.03M,0.85%
2019.1.25,"11,805","11,680","11,885","11,660",4.25M,1.03%
2019.1.24,"11,685","11,515","11,710","11,490",1.67M,1.52%
2019.1.23,"11,510","11,490","11,565","11,475",1.38M,-0.26%
2019.1.22,"11,540","11,555","11,600","11,500",1.21M,0.00%
2019.1.21,"11,540","11,630","11,660","11,510",1.55M,-0.77%
2019.1.18,"11,630","11,480","11,640","11,480",3.06M,1.84%
2019.1.17,"11,420","11,645","11,670","11,420",1.89M,-1.59%
2019.1.16,"11,605","11,645","11,650","11,510",2.06M,-0.17%
2019.1.15,"11,625","11,535","11,690","11,525",1.77M,1.09%
2019.1.14,"11,500","11,635","11,660","11,495",1.26M,-1.41%
2019.1.11,"11,665","11,680","11,730","11,620",1.60M,0.09%
2019.1.10,"11,655","11,575","11,750","11,550",1.96M,0.47%
2019.1.9,"11,600","11,505","11,675","11,490",4.56M,1.40%
2019.1.8,"11,440","11,565","11,595","11,410",1.77M,-1.04%
2019.1.7,"11,560","11,595","11,700","11,465",1.84M,0.70%
2019.1.4,"11,480","11,250","11,480","11,150",6.63M,1.82%
2019.1.3,"11,275","11,585","11,645","11,270",5.23M,-2.21%
2019.1.2,"11,530","11,910","11,930","11,530",4.43M,-2.29%
2018.12.28,"11,800","11,765","11,830","11,665",3.97M,0.43%
2018.12.27,"11,750","12,180","12,180","11,725",5.65M,-0.59%
2018.12.26,"11,820","11,475","11,820","11,470",3.16M,1.24%
2018.12.24,"11,675","11,655","11,765","11,615",3.88M,-0.34%
2018.12.21,"11,715","11,530","11,735","11,520",3.04M,1.12%
2018.12.20,"11,585","11,510","11,795","11,465",3.71M,-0.22%
2018.12.19,"11,610","11,350","11,705","11,315",4.37M,2.74%
2018.12.18,"11,300","11,220","11,450","11,190",2.20M,-0.70%
2018.12.17,"11,380","11,445","11,470","11,150",2.62M,-0.48%
2018.12.14,"11,435","11,690","11,695","11,375",1.91M,-2.85%
2018.12.13,"11,770","11,730","11,795","11,630",1.99M,0.26%
2018.12.12,"11,740","11,485","11,795","11,470",1.70M,2.71%
2018.12.11,"11,430","11,670","11,680","11,395",3.82M,-1.64%
2018.12.10,"11,620","11,645","11,785","11,565",2.13M,-1.98%
2018.12.7,"11,855","11,800","11,915","11,710",3.07M,1.72%
2018.12.6,"11,655","12,010","12,040","11,655",5.55M,-3.68%
2018.12.5,"12,100","12,000","12,150","12,000",2.76M,-1.14%
2018.12.4,"12,240","12,275","12,330","12,140",2.26M,-0.85%
2018.12.3,"12,345","12,165","12,345","12,095",2.41M,3.31%
2018.11.30,"11,950","11,935","12,030","11,875",1.64M,0.55%
2018.11.29,"11,885","12,285","12,320","11,885",2.81M,-1.65%
2018.11.28,"12,085","12,130","12,150","12,035",2.00M,-0.04%
2018.11.27,"12,090","12,090","12,180","11,960",2.82M,0.54%
2018.11.26,"12,025","11,785","12,080","11,775",4.20M,2.25%
2018.11.23,"11,760","11,910","12,005","11,745",2.29M,-1.42%
2018.11.22,"11,930","11,950","12,030","11,825",2.30M,-0.42%
2018.11.21,"11,980","11,605","11,980","11,525",3.37M,1.31%
2018.11.20,"11,825","11,930","12,010","11,820",2.35M,-2.59%
2018.11.19,"12,140","11,825","12,155","11,825",5.03M,2.71%
2018.11.16,"11,820","11,715","11,885","11,655",5.40M,1.20%
2018.11.15,"11,680","11,390","11,680","11,290",2.96M,2.95%
2018.11.14,"11,345","11,300","11,605","11,180",2.92M,0.04%
2018.11.13,"11,340","11,110","11,410","10,980",3.46M,0.35%
2018.11.12,"11,300","11,555","11,590","11,300",4.10M,-3.50%
2018.11.9,"11,710","11,900","11,950","11,610",2.59M,-2.01%
2018.11.8,"11,950","12,000","12,050","11,870",2.52M,1.44%
2018.11.7,"11,780","11,975","12,115","11,775",3.27M,-1.71%
2018.11.6,"11,985","12,075","12,090","11,780",2.65M,-0.29%
2018.11.5,"12,020","11,940","12,065","11,785",5.83M,0.25%
2018.11.2,"11,990","11,480","11,995","11,455",7.54M,6.11%
2018.11.1,"11,300","11,365","11,615","11,300",3.46M,0.13%
2018.10.31,"11,285","11,560","11,560","11,260",3.71M,-2.17%
2018.10.30,"11,535","11,220","11,550","11,080",5.62M,2.26%
2018.10.29,"11,280","11,685","11,930","11,245",7.01M,-2.72%
2018.10.26,"11,595","12,080","12,135","11,525",4.75M,-3.58%
2018.10.25,"12,025","11,830","12,110","11,715",7.59M,-0.91%
2018.10.24,"12,135","12,605","12,685","12,075",3.10M,-2.61%
2018.10.23,"12,460","12,825","12,845","12,410",3.21M,-3.63%
2018.10.22,"12,930","12,710","12,945","12,645",1.71M,0.78%
2018.10.19,"12,830","12,485","12,840","12,380",2.83M,2.27%
2018.10.18,"12,545","12,810","12,810","12,540",1.39M,-2.03%
2018.10.17,"12,805","12,910","12,945","12,625",2.44M,0.79%
2018.10.16,"12,705","12,595","12,755","12,525",2.47M,2.25%
2018.10.15,"12,425","12,815","12,820","12,425",1.81M,-3.35%
2018.10.12,"12,855","12,360","12,855","12,360",4.31M,4.13%
2018.10.11,"12,345","12,525","12,715","12,315",6.46M,-4.45%
2018.10.10,"12,920","13,080","13,190","12,840",2.84M,-1.15%
2018.10.8,"13,070","13,230","13,475","13,070",2.94M,-1.28%
2018.10.5,"13,240","13,460","13,605","13,170",2.11M,-1.96%
2018.10.4,"13,505","13,650","13,720","13,375",2.87M,-0.63%
2018.10.2,"13,590","14,080","14,120","13,590",1.60M,-3.65%
2018.10.1,"14,105","14,205","14,220","13,985",1.17M,-0.32%
2018.9.28,"14,150","14,390","14,500","14,150",1.17M,-1.53%
2018.9.27,"14,370","14,240","14,405","14,210",1.44M,0.91%
2018.9.21,"14,240","14,185","14,260","14,125",1.47M,0.67%
2018.9.20,"14,145","14,320","14,510","14,100",2.15M,-0.98%
2018.9.19,"14,285","14,345","14,370","14,210",1.15M,-0.49%
2018.9.18,"14,355","14,165","14,380","14,145",1.53M,0.67%
2018.9.17,"14,260","14,330","14,375","14,165",1.41M,-0.38%
2018.9.16,"14,315","14,315","14,315","14,315",,0.00%
2018.9.14,"14,315","14,225","14,370","14,140",1.37M,1.09%
2018.9.13,"14,160","14,135","14,190","14,015",1.35M,0.64%
2018.9.12,"14,070","13,930","14,145","13,915",2.16M,1.41%
2018.9.11,"13,875","13,765","13,910","13,755",1.49M,0.84%
2018.9.10,"13,760","13,810","13,845","13,730",1.61M,-0.36%
2018.9.7,"13,810","13,725","13,885","13,645",2.10M,0.44%
2018.9.6,"13,750","13,825","13,905","13,695",2.53M,-0.72%
2018.9.5,"13,850","14,020","14,105","13,850",2.53M,-1.60%
2018.9.4,"14,075","13,840","14,120","13,820",1.98M,1.88%
2018.9.3,"13,815","13,825","13,885","13,710",1.81M,-0.07%
2018.8.31,"13,825","13,495","13,900","13,445",2.37M,2.18%
2018.8.30,"13,530","13,550","13,635","13,450",1.54M,0.15%
2018.8.29,"13,510","13,420","13,520","13,375",1.46M,0.82%
2018.8.28,"13,400","13,640","13,670","13,400",2.03M,-1.03%
2018.8.27,"13,540","13,455","13,580","13,405",2.10M,0.93%
2018.8.24,"13,415","13,210","13,450","13,105",2.18M,1.28%
2018.8.23,"13,245","13,125","13,245","13,000",1.88M,1.42%
2018.8.22,"13,060","13,210","13,310","13,060",2.29M,-1.17%
2018.8.21,"13,215","12,800","13,275","12,790",2.44M,3.65%
2018.8.20,"12,750","12,890","13,000","12,750",1.41M,-0.62%
2018.8.17,"12,830","12,700","12,915","12,640",1.71M,1.91%
2018.8.16,"12,590","12,390","12,650","12,270",2.25M,-0.40%
2018.8.14,"12,640","12,545","12,655","12,465",2.04M,1.32%
2018.8.13,"12,475","12,880","12,885","12,450",2.74M,-4.08%
2018.8.10,"13,005","13,035","13,115","12,870",1.52M,-0.46%
2018.8.9,"13,065","12,855","13,065","12,765",1.81M,1.28%
2018.8.8,"12,900","12,990","13,050","12,790",1.79M,-0.15%
2018.8.7,"12,920","12,835","12,950","12,700",1.57M,0.98%
2018.8.6,"12,795","13,025","13,070","12,765",2.09M,-1.77%
2018.8.3,"13,025","12,945","13,035","12,900",1.44M,1.32%
2018.8.2,"12,855","13,060","13,060","12,780",2.34M,-1.95%
2018.8.1,"13,110","12,830","13,120","12,800",2.32M,2.90%
2018.7.31,"12,740","12,515","12,740","12,435",2.84M,1.64%
2018.7.30,"12,535","12,685","12,710","12,450",2.74M,-1.61%
2018.7.29,"12,740","12,740","12,740","12,740",,0.00%
2018.7.27,"12,740","12,675","12,760","12,585",1.67M,0.39%
2018.7.26,"12,690","12,425","12,690","12,350",2.97M,3.30%
2018.7.25,"12,285","12,665","12,695","12,185",3.99M,-2.69%
2018.7.24,"12,625","12,730","12,845","12,600",1.92M,-0.24%
2018.7.23,"12,655","13,305","13,320","12,625",3.16M,-4.89%
2018.7.22,"13,305","13,305","13,305","13,305",,0.00%
2018.7.20,"13,305","13,455","13,505","13,215",2.39M,-1.04%
2018.7.19,"13,445","13,710","13,730","13,415",2.36M,-1.36%
2018.7.18,"13,630","13,835","13,985","13,630",2.05M,-1.12%
2018.7.17,"13,785","13,995","14,010","13,785",1.84M,-1.50%
2018.7.16,"13,995","14,090","14,125","13,925",891.82K,-0.32%
2018.7.13,"14,040","13,865","14,070","13,865",1.12M,1.15%
2018.7.12,"13,880","13,675","13,935","13,655",914.37K,1.91%
2018.7.11,"13,620","13,890","13,900","13,620",1.39M,-2.61%
2018.7.10,"13,985","14,090","14,135","13,980",1.04M,-0.29%
2018.7.9,"14,025","13,995","14,145","13,900",1.33M,0.11%
2018.7.8,"14,010","14,010","14,010","14,010",,0.00%
2018.7.6,"14,010","13,700","14,045","13,530",2.05M,2.64%
2018.7.5,"13,650","13,640","13,695","13,365",1.91M,0.11%
2018.7.4,"13,635","13,600","13,745","13,510",1.84M,0.33%
2018.7.3,"13,590","13,610","13,780","13,325",2.47M,0.74%
2018.7.2,"13,490","13,910","13,955","13,420",2.36M,-3.02%
2018.6.29,"13,910","13,860","14,000","13,645",1.79M,1.16%
2018.6.28,"13,750","13,920","14,025","13,750",2.26M,-1.82%
2018.6.27,"14,005","14,110","14,300","14,005",1.11M,-0.81%
2018.6.26,"14,120","14,020","14,200","13,870",1.21M,-0.53%
2018.6.25,"14,195","14,070","14,220","13,980",1.23M,0.75%
2018.6.22,"14,090","13,910","14,090","13,740",2.00M,1.33%
2018.6.21,"13,905","14,180","14,225","13,900",1.28M,-2.28%
2018.6.20,"14,230","13,780","14,230","13,775",2.13M,3.68%
2018.6.19,"13,725","14,070","14,235","13,725",2.31M,-2.76%
2018.6.18,"14,115","14,565","14,625","13,890",3.45M,-3.42%
2018.6.15,"14,615","14,560","14,620","14,520",2.08M,0.79%
2018.6.14,"14,500","14,640","14,785","14,500",1.89M,-1.53%
2018.6.12,"14,725","14,685","14,895","14,640",1.13M,0.31%
2018.6.11,"14,680","14,685","14,800","14,650",1.04M,-0.10%
2018.6.8,"14,695","14,870","14,905","14,670",1.16M,-1.61%
2018.6.7,"14,935","14,740","14,935","14,710",681.29K,1.46%
2018.6.5,"14,720","14,775","14,860","14,595",902.17K,-0.07%
2018.6.4,"14,730","14,950","14,950","14,675",1.56M,-1.24%
2018.6.1,"14,915","14,830","15,000","14,830",982.75K,0.24%
2018.5.31,"14,880","14,935","14,935","14,695",1.48M,0.13%
2018.5.30,"14,860","14,685","14,860","14,435",2.18M,2.17%
2018.5.29,"14,545","14,905","15,020","14,485",1.67M,-2.38%
2018.5.28,"14,900","14,840","14,910","14,735",1.55M,0.40%
2018.5.27,"14,840","14,840","14,840","14,840",,0.00%
2018.5.25,"14,840","14,600","14,855","14,600",1.62M,0.88%
2018.5.24,"14,710","14,520","14,725","14,520",869.85K,1.55%
2018.5.23,"14,485","14,535","14,580","14,405",1.12M,-0.17%
2018.5.22,"14,510","14,510","14,510","14,510",,0.00%
2018.5.21,"14,510","14,530","14,680","14,495",831.92K,-0.27%
2018.5.18,"14,550","14,370","14,580","14,335",890.62K,1.29%
2018.5.17,"14,365","14,255","14,365","14,140",869.98K,1.38%
2018.5.16,"14,170","14,180","14,370","14,095",1.19M,-0.49%
2018.5.15,"14,240","14,190","14,305","14,085",1.60M,1.35%
2018.5.14,"14,050","14,375","14,400","14,050",1.53M,-2.33%
2018.5.11,"14,385","14,175","14,500","14,175",1.64M,0.95%
2018.5.10,"14,250","14,225","14,315","14,050",1.71M,0.25%
2018.5.9,"14,215","13,800","14,335","13,445",3.21M,3.01%
2018.5.8,"13,800","14,385","14,555","13,710",2.38M,-3.40%
2018.5.4,"14,285","14,625","14,720","14,285",1.14M,-2.66%
2018.5.3,"14,675","14,835","14,900","14,675",1.09M,-0.81%
2018.5.2,"14,795","14,900","15,040","14,690",1.61M,-0.84%
2018.5.1,"14,920","14,920","14,920","14,920",,0.00%
2018.4.30,"14,920","15,230","15,235","14,870",2.50M,-2.04%
2018.4.27,"15,230","15,190","15,230","15,045",958.88K,0.83%
2018.4.26,"15,105","14,940","15,105","14,845",1.18M,1.75%
2018.4.25,"14,845","14,790","15,010","14,690",1.80M,-0.40%
2018.4.24,"14,905","15,120","15,195","14,905",1.26M,-1.19%
2018.4.23,"15,085","15,315","15,395","15,065",1.93M,-1.79%
2018.4.22,"15,360","15,360","15,360","15,360",,0.00%
2018.4.20,"15,360","15,315","15,470","15,195",1.29M,-0.26%
2018.4.19,"15,400","15,530","15,560","15,260",2.92M,-1.19%
2018.4.18,"15,585","15,790","15,805","15,580",1.73M,-0.76%
2018.4.17,"15,705","15,755","15,760","15,645",875.56K,-0.13%
2018.4.16,"15,725","15,730","15,790","15,705",907.36K,0.06%
2018.4.15,"15,715","15,715","15,715","15,715",,0.00%
2018.4.13,"15,715","15,585","15,770","15,480",2.24M,1.13%
2018.4.12,"15,540","15,770","15,800","15,540",2.35M,-1.36%
2018.4.11,"15,755","15,760","15,800","15,715",1.55M,0.35%
2018.4.10,"15,700","15,665","15,725","15,560",3.04M,-0.13%
2018.4.9,"15,720","15,560","15,720","15,545",1.45M,1.22%
2018.4.8,"15,530","15,530","15,530","15,530",,0.00%
2018.4.6,"15,530","15,450","15,575","15,415",2.12M,-0.29%
2018.4.5,"15,575","15,625","15,700","15,470",2.69M,1.04%
2018.4.4,"15,415","15,640","15,675","15,335",2.31M,-1.09%
2018.4.3,"15,585","15,270","15,585","15,250",1.93M,1.00%
2018.4.2,"15,430","15,635","15,675","15,430",2.06M,-1.06%
2018.3.30,"15,595","15,600","15,670","15,540",2.25M,-0.03%
2018.3.29,"15,600","15,280","15,600","15,230",1.71M,2.63%
2018.3.28,"15,200","15,100","15,245","14,965",3.09M,-0.85%
2018.3.27,"15,330","15,465","15,495","15,310",2.59M,-0.20%
2018.3.26,"15,360","14,800","15,400","14,690",5.16M,4.14%
2018.3.25,"14,750","14,750","14,750","14,750",,0.00%
2018.3.23,"14,750","15,300","15,440","14,740",6.82M,-6.29%
2018.3.22,"15,740","16,120","16,230","15,655",4.05M,-1.96%
2018.3.21,"16,055","16,180","16,310","16,055",3.04M,-0.77%
2018.3.20,"16,180","15,740","16,180","15,710",1.68M,2.02%
2018.3.19,"15,860","16,050","16,170","15,860",1.41M,-1.92%
2018.3.18,"16,170","16,170","16,170","16,170",,0.00%
2018.3.16,"16,170","16,110","16,200","16,090",1.58M,0.50%
2018.3.15,"16,090","16,080","16,255","16,020",1.78M,0.06%
2018.3.14,"16,080","15,965","16,095","15,915",1.41M,0.12%
2018.3.13,"16,060","16,060","16,130","15,945",2.22M,-0.31%
2018.3.12,"16,110","15,780","16,110","15,775",4.59M,3.04%
2018.3.9,"15,635","15,465","15,765","15,465",2.72M,1.26%
2018.3.8,"15,440","15,300","15,535","15,290",1.83M,1.78%
2018.3.7,"15,170","15,600","15,700","15,170",2.98M,-2.76%
2018.3.6,"15,600","15,460","15,630","15,425",1.87M,1.93%
2018.3.5,"15,305","15,545","15,575","15,305",2.49M,-1.51%
2018.3.4,"15,540","15,540","15,540","15,540",,0.00%
2018.3.2,"15,540","15,165","15,550","15,165",2.20M,0.81%
2018.2.28,"15,415","15,580","15,650","15,305",2.84M,-2.10%
2018.2.27,"15,745","15,920","15,980","15,745",2.35M,-0.22%
2018.2.26,"15,780","15,810","16,000","15,655",2.46M,0.38%
2018.2.25,"15,720","15,720","15,720","15,720",,0.00%
2018.2.23,"15,720","15,750","15,800","15,650",1.16M,0.64%
2018.2.22,"15,620","15,625","15,685","15,440",1.83M,-0.83%
2018.2.21,"15,750","15,535","15,870","15,475",3.22M,1.71%
2018.2.20,"15,485","15,850","15,850","15,400",2.40M,-2.49%
2018.2.19,"15,880","15,395","15,880","15,325",3.56M,4.20%
2018.2.14,"15,240","14,850","15,240","14,705",3.06M,3.53%
2018.2.13,"14,720","15,295","15,345","14,720",2.43M,-2.61%
2018.2.12,"15,115","15,385","15,410","15,115",2.76M,-0.23%
2018.2.9,"15,150","15,050","15,385","15,050",4.68M,-3.81%
2018.2.8,"15,750","14,980","15,870","14,770",8.83M,5.63%
2018.2.7,"14,910","15,775","15,965","14,910",5.36M,-4.70%
2018.2.6,"15,645","14,825","15,690","14,785",9.63M,0.68%
2018.2.5,"15,540","15,960","16,120","15,540",5.15M,-5.13%
2018.2.2,"16,380","16,495","16,555","16,075",5.47M,-0.33%
2018.2.1,"16,435","16,820","16,995","16,420",5.17M,-2.29%
2018.1.31,"16,820","16,715","16,970","16,625",4.48M,-1.12%
2018.1.30,"17,010","17,160","17,280","16,975",4.78M,-0.87%
2018.1.29,"17,160","16,735","17,220","16,730",4.58M,2.54%
2018.1.26,"16,735","16,465","16,765","16,345",3.54M,1.39%
2018.1.25,"16,505","16,440","16,520","16,215",4.47M,-0.18%
2018.1.24,"16,535","16,775","16,840","16,430",4.69M,-0.78%
2018.1.23,"16,665","16,140","16,665","16,140",3.33M,4.12%
2018.1.22,"16,005","16,080","16,235","15,770",4.23M,-1.45%
2018.1.21,"16,240","16,240","16,240","16,240",,0.00%
2018.1.19,"16,240","16,940","16,980","16,075",5.94M,-3.79%
2018.1.18,"16,880","16,680","16,945","16,615",5.32M,1.38%
2018.1.17,"16,650","17,190","17,315","16,640",8.18M,-2.86%
2018.1.16,"17,140","17,000","17,250","16,765",9.79M,0.56%
2018.1.15,"17,045","16,610","17,045","16,265",7.15M,3.18%
2018.1.14,"16,520","16,520","16,520","16,520",,0.00%
2018.1.12,"16,520","15,775","17,035","15,775",10.15M,4.99%
2018.1.11,"15,735","15,180","15,735","15,090",5.14M,3.59%
2018.1.10,"15,190","15,205","15,380","14,860",4.74M,0.13%
2018.1.9,"15,170","15,310","15,465","15,070",6.16M,-0.91%
2018.1.8,"15,310","14,890","15,310","14,890",7.70M,2.96%
2018.1.7,"14,870","14,870","14,870","14,870",,0.00%
2018.1.5,"14,870","14,400","14,870","14,400",4.13M,3.48%
2018.1.4,"14,370","14,790","14,790","14,210",5.94M,-2.31%
2018.1.3,"14,710","14,555","14,785","14,480",7.26M,1.62%
2018.1.2,"14,475","14,285","14,530","14,245",4.36M,1.47%
2017.12.28,"14,265","14,140","14,265","14,000",3.37M,1.13%
2017.12.27,"14,105","13,800","14,135","13,635",3.51M,5.42%
2017.12.26,"13,380","13,310","13,725","13,300",3.60M,0.60%
2017.12.22,"13,300","12,805","13,300","12,725",2.44M,4.27%
2017.12.21,"12,755","12,900","13,070","12,755",2.71M,-1.81%
2017.12.20,"12,990","13,060","13,195","12,980",818.03K,-1.59%
2017.12.19,"13,200","13,220","13,220","12,865",2.18M,0.00%
2017.12.18,"13,200","13,325","13,420","13,200",1.03M,-0.86%
2017.12.17,"13,315","13,315","13,315","13,315",,0.00%
2017.12.15,"13,315","13,310","13,455","13,180",1.44M,-1.41%
2017.12.14,"13,505","13,540","13,565","13,185",2.46M,0.71%
2017.12.13,"13,410","13,290","13,565","13,275",2.82M,1.06%
2017.12.12,"13,270","13,440","13,490","13,120",1.62M,-0.97%
2017.12.11,"13,400","12,965","13,400","12,950",1.15M,3.55%
2017.12.8,"12,940","13,100","13,205","12,915",1.61M,-1.03%
2017.12.7,"13,075","13,405","13,430","12,900",2.56M,-1.99%
2017.12.6,"13,340","13,560","13,730","13,250",1.60M,-1.22%
2017.12.5,"13,505","13,825","13,840","13,505",1.46M,-2.35%
2017.12.4,"13,830","13,980","14,010","13,755",1.18M,-1.21%
2017.12.1,"14,000","13,720","14,020","13,705",1.88M,3.13%
2017.11.30,"13,575","13,745","13,810","13,525",1.62M,-1.52%
2017.11.29,"13,785","13,645","13,830","13,520",2.48M,1.47%
2017.11.28,"13,585","14,170","14,230","13,585",1.65M,-3.82%
2017.11.27,"14,125","14,050","14,285","13,920",1.46M,-0.07%
2017.11.24,"14,135","14,395","14,515","14,135",2.01M,-2.25%
2017.11.23,"14,460","13,905","14,460","13,745",3.81M,2.44%
2017.11.22,"14,115","14,465","14,505","14,025",3.12M,-1.88%
2017.11.21,"14,385","14,395","14,575","14,245",2.53M,0.28%
2017.11.20,"14,345","13,965","14,345","13,965",1.43M,2.43%
2017.11.19,"14,005","14,005","14,005","14,005",,0.00%
2017.11.17,"14,005","14,090","14,170","13,930",2.44M,-1.72%
2017.11.16,"14,250","14,135","14,250","13,675",2.26M,1.89%
2017.11.15,"13,985","13,690","14,125","13,565",4.56M,2.68%
2017.11.14,"13,620","13,210","13,625","13,150",4.78M,3.85%
2017.11.13,"13,115","12,630","13,125","12,630",3.24M,4.00%
2017.11.10,"12,610","12,350","12,610","12,350",935.32K,1.98%
2017.11.9,"12,365","12,425","12,470","12,275",1.20M,-0.36%
2017.11.8,"12,410","12,205","12,415","12,190",928.54K,1.97%
2017.11.7,"12,170","12,320","12,325","12,105",1.10M,-1.22%
2017.11.6,"12,320","12,230","12,320","12,175",786.09K,0.69%
2017.11.3,"12,235","12,075","12,235","12,075",663.95K,1.49%
2017.11.2,"12,055","12,040","12,130","11,940",663.75K,0.12%
2017.11.1,"12,040","12,085","12,090","12,015",491.61K,0.04%
2017.10.31,"12,035","11,970","12,035","11,935",441.03K,0.50%
2017.10.30,"11,975","11,945","12,000","11,900",446.20K,0.25%
2017.10.27,"11,945","11,720","11,950","11,720",949.55K,1.92%
2017.10.26,"11,720","11,900","11,960","11,715",746.77K,-1.92%
2017.10.25,"11,950","11,940","11,990","11,865",984.00K,-0.04%
2017.10.24,"11,955","11,620","11,955","11,620",928.72K,2.18%
2017.10.23,"11,700","11,650","11,720","11,615",1.28M,0.47%
2017.10.20,"11,645","11,450","11,645","11,410",925.59K,1.57%
2017.10.19,"11,465","11,610","11,655","11,430",1.35M,-0.61%
2017.10.18,"11,535","11,630","11,795","11,520",1.32M,-0.04%
2017.10.17,"11,540","11,165","11,575","11,165",1.86M,2.90%
2017.10.16,"11,215","11,225","11,330","11,050",858.70K,0.76%
2017.10.13,"11,130","11,135","11,375","11,070",1.80M,0.77%
2017.10.12,"11,045","10,990","11,075","10,970",1.15M,1.01%
2017.10.11,"10,935","10,915","11,000","10,905",819.60K,0.18%
2017.10.10,"10,915","10,855","10,920","10,850",616.60K,1.02%
2017.9.29,"10,805","10,770","10,810","10,720",930.99K,0.56%
2017.9.28,"10,745","10,875","10,895","10,745",741.71K,-0.56%
2017.9.27,"10,805","10,720","10,840","10,720",791.69K,0.79%
2017.9.26,"10,720","10,690","10,780","10,640",766.70K,0.14%
2017.9.25,"10,705","10,655","10,800","10,615",986.09K,0.23%
2017.9.22,"10,680","10,820","10,830","10,635",1.03M,-1.34%
2017.9.21,"10,825","10,945","10,970","10,740",1.22M,-0.55%
2017.9.20,"10,885","11,000","11,070","10,885",1.35M,-0.64%
2017.9.19,"10,955","10,950","10,975","10,845",1.45M,0.27%
2017.9.18,"10,925","10,870","10,990","10,870",1.75M,1.11%
2017.9.15,"10,805","10,570","10,830","10,530",1.47M,2.56%
2017.9.14,"10,535","10,540","10,630","10,490",1.03M,0.57%
2017.9.13,"10,475","10,505","10,535","10,455",566.07K,-0.10%
2017.9.12,"10,485","10,510","10,530","10,460",822.72K,0.29%
2017.9.11,"10,455","10,430","10,495","10,420",1.11M,0.67%
2017.9.8,"10,385","10,420","10,475","10,370",1.86M,-0.34%
2017.9.7,"10,420","10,340","10,455","10,340",1.92M,0.77%
2017.9.6,"10,340","10,260","10,340","10,235",516.64K,0.78%
2017.9.5,"10,260","10,345","10,350","10,200",710.69K,0.10%
2017.9.4,"10,250","10,130","10,335","10,130",583.09K,-1.63%
2017.9.1,"10,420","10,415","10,440","10,355",714.70K,0.77%
