날짜,종가,시가,고가,저가,거래량,변동 %
2019.7.23,"12,075","12,150","12,240","12,065",0.59K,-0.21%
2019.7.22,"12,100","12,025","12,130","12,015",2.07K,0.75%
2019.7.19,"12,010","11,960","12,030","11,910",4.87K,1.22%
2019.7.18,"11,865","11,845","11,890","11,820",0.28K,0.68%
2019.7.17,"11,785","11,825","11,855","11,780",1.81K,-1.30%
2019.7.16,"11,940","11,870","12,000","11,870",3.83K,0.34%
2019.7.15,"11,900","11,825","11,900","11,770",0.87K,0.89%
2019.7.12,"11,795","11,755","11,870","11,700",1.78K,0.08%
2019.7.11,"11,785","11,670","11,785","11,645",1.82K,2.12%
2019.7.10,"11,540","11,460","11,610","11,460",5.00K,1.45%
2019.7.9,"11,375","11,385","11,430","11,285",2.10K,0.75%
2019.7.8,"11,290","11,500","11,500","11,290",4.78K,-3.09%
2019.7.5,"11,650","11,725","11,725","11,625",2.66K,-0.64%
2019.7.4,"11,725","11,670","11,725","11,660",2.98K,1.25%
2019.7.3,"11,580","11,720","11,740","11,515",4.87K,-1.32%
2019.7.2,"11,735","11,650","11,785","11,650",1.08K,-0.13%
2019.7.1,"11,750","11,810","11,835","11,680",9.52K,0.17%
2019.6.28,"11,730","11,780","11,780","11,650",0.58K,-0.09%
2019.6.27,"11,740","11,605","11,800","11,580",3.79K,2.00%
2019.6.26,"11,510","11,540","11,565","11,500",0.16K,0.92%
2019.6.25,"11,405","11,480","11,545","11,390",0.98K,-0.65%
2019.6.24,"11,480","11,500","11,540","11,445",0.97K,-0.22%
2019.6.21,"11,505","11,620","11,620","11,495",1.61K,-1.20%
2019.6.20,"11,645","11,510","11,645","11,490",3.77K,1.09%
2019.6.19,"11,520","11,465","11,520","11,405",4.50K,2.13%
2019.6.18,"11,280","11,320","11,320","11,280",2.69K,0.45%
2019.6.17,"11,230","11,260","11,280","11,230",0.92K,-0.49%
2019.6.14,"11,285","11,250","11,320","11,245",3.91K,-0.57%
2019.6.13,"11,350","11,395","11,395","11,265",4.39K,-0.79%
2019.6.12,"11,440","11,550","11,550","11,440",0.11K,-1.08%
2019.6.11,"11,565","11,480","11,615","11,480",4.60K,1.18%
2019.6.10,"11,430","11,345","11,435","11,345",0.87K,1.74%
2019.6.7,"11,235","11,230","11,290","11,185",0.09K,0.31%
2019.6.5,"11,200","11,335","11,345","11,180",0.23K,0.09%
2019.6.4,"11,190","11,225","11,230","11,135",0.17K,-0.75%
2019.6.3,"11,275","10,980","11,275","10,980",3.65K,1.71%
2019.5.31,"11,085","11,065","11,095","10,970",4.31K,0.54%
2019.5.30,"11,025","11,025","11,025","10,960",1.93K,1.24%
2019.5.29,"10,890","10,935","10,935","10,825",3.28K,-1.58%
2019.5.28,"11,065","10,970","11,075","10,950",2.02K,0.87%
2019.5.27,"10,970","10,985","11,020","10,950",2.79K,0.14%
2019.5.24,"10,955","11,090","11,090","10,955",3.95K,-1.70%
2019.5.23,"11,145","11,155","11,155","11,065",1.69K,-0.80%
2019.5.22,"11,235","11,140","11,235","11,125",1.93K,0.22%
2019.5.21,"11,210","11,085","11,310","11,085",0.43K,0.95%
2019.5.20,"11,105","11,200","11,200","11,100",0.69K,-0.58%
2019.5.17,"11,170","11,380","11,380","11,170",1.44K,-0.84%
2019.5.16,"11,265","11,540","11,545","11,225",1.42K,-2.64%
2019.5.15,"11,570","11,390","11,585","11,390",0.15K,1.49%
2019.5.14,"11,400","11,175","11,450","11,170",1.29K,0.26%
2019.5.13,"11,370","11,390","11,540","11,370",2.52K,-1.34%
2019.5.10,"11,525","11,695","11,760","11,420",2.89K,-0.43%
2019.5.9,"11,575","12,050","12,050","11,575",2.59K,-4.65%
2019.5.8,"12,140","12,000","12,190","11,995",0.64K,-0.41%
2019.5.7,"12,190","12,220","12,220","12,080",1.29K,-1.34%
2019.5.3,"12,355","12,380","12,380","12,340",0.47K,-0.64%
2019.5.2,"12,435","12,235","12,455","12,235",7.87K,1.39%
2019.4.30,"12,265","12,310","12,325","12,155",0.37K,0.12%
2019.4.29,"12,250","12,105","12,285","12,105",0.57K,0.57%
2019.4.26,"12,180","12,175","12,300","12,095",6.20K,-1.26%
2019.4.25,"12,335","12,195","12,420","12,195",0.95K,0.65%
2019.4.24,"12,255","12,540","12,540","12,160",7.89K,-1.65%
2019.4.23,"12,460","12,480","12,510","12,460",0.02K,-0.24%
2019.4.22,"12,490","12,540","12,600","12,450",0.34K,-0.68%
2019.4.19,"12,575","12,600","12,675","12,565",1.03K,0.80%
2019.4.18,"12,475","12,740","12,755","12,475",2.12K,-1.81%
2019.4.17,"12,705","12,660","12,770","12,660",1.15K,0.71%
2019.4.16,"12,615","12,645","12,645","12,530",1.45K,-0.12%
2019.4.15,"12,630","12,635","12,670","12,575",3.64K,0.68%
2019.4.12,"12,545","12,465","12,625","12,430",0.84K,0.00%
2019.4.11,"12,545","12,535","12,580","12,500",1.83K,0.80%
2019.4.10,"12,445","12,340","12,460","12,310",0.08K,0.48%
2019.4.9,"12,385","12,350","12,475","12,345",15.23K,0.90%
2019.4.8,"12,275","12,445","12,445","12,260",23.59K,-0.93%
2019.4.5,"12,390","12,370","12,455","12,320",32.72K,0.08%
2019.4.4,"12,380","12,400","12,525","12,330",88.39K,0.20%
2019.4.3,"12,355","12,155","12,380","12,120",3.32K,2.15%
2019.4.2,"12,095","12,235","12,235","12,095",0.06K,0.17%
2019.4.1,"12,075","12,030","12,135","12,030",8.27K,1.26%
2019.3.29,"11,925","11,760","11,965","11,755",0.27K,1.40%
2019.3.28,"11,760","11,790","11,885","11,760",1.23K,-1.22%
2019.3.27,"11,905","11,785","11,910","11,675",0.21K,0.46%
2019.3.26,"11,850","11,790","11,850","11,720",0.93K,0.25%
2019.3.25,"11,820","11,900","11,920","11,805",1.75K,-2.68%
2019.3.22,"12,145","12,275","12,300","12,125",22.21K,0.29%
2019.3.21,"12,110","11,940","12,170","11,940",1.40K,3.81%
2019.3.20,"11,665","11,640","11,670","11,490",0.27K,0.52%
2019.3.19,"11,605","11,655","11,685","11,585",1.27K,-0.47%
2019.3.18,"11,660","11,705","11,950","11,600",100.78K,0.00%
2019.3.15,"11,660","11,680","11,750","11,635",31.13K,-0.26%
2019.3.14,"11,690","11,700","11,735","11,645",16.43K,0.04%
2019.3.13,"11,685","11,715","11,715","11,590",23.85K,-0.38%
2019.3.12,"11,730","11,700","11,775","11,670",3.20K,1.51%
2019.3.11,"11,555","11,850","11,850","11,470",0.99K,-0.13%
2019.3.8,"11,570","11,655","11,680","11,500",0.36K,-1.28%
2019.3.7,"11,720","11,740","11,800","11,720",0.14K,-0.21%
2019.3.6,"11,745","11,850","11,850","11,710",1.64K,-0.93%
2019.3.5,"11,855","11,825","11,930","11,825",1.35K,-1.04%
2019.3.4,"11,980","12,070","12,190","11,980",12.67K,-0.17%
2019.2.28,"12,000","12,210","12,280","12,000",7.17K,-2.91%
2019.2.27,"12,360","12,395","12,450","12,335",0.60K,-0.20%
2019.2.26,"12,385","12,440","12,460","12,305",0.78K,-0.56%
2019.2.25,"12,455","12,485","12,490","12,425",1.31K,0.77%
2019.2.22,"12,360","12,300","12,360","12,280",121.17K,-0.20%
2019.2.21,"12,385","12,350","12,435","12,285",0.84K,-0.36%
2019.2.20,"12,430","12,325","12,455","12,315",3.27K,1.06%
2019.2.19,"12,300","12,200","12,340","12,160",0.40K,0.16%
2019.2.18,"12,280","12,190","12,295","12,190",1.17K,1.07%
2019.2.15,"12,150","12,325","12,325","12,085",1.04K,-2.33%
2019.2.14,"12,440","12,300","12,440","12,235",1.72K,1.55%
2019.2.13,"12,250","12,240","12,300","12,200",81.38K,1.28%
2019.2.12,"12,095","11,915","12,190","11,915",6.70K,1.21%
2019.2.11,"11,950","11,910","11,950","11,815",0.80K,0.21%
2019.2.8,"11,925","12,045","12,050","11,855",2.27K,-2.17%
2019.2.7,"12,190","12,105","12,255","12,080",2.62K,1.67%
2019.2.1,"11,990","11,905","12,080","11,905",10.41K,0.76%
2019.1.31,"11,900","12,100","12,110","11,900",1.37K,-0.46%
2019.1.30,"11,955","11,895","12,050","11,830",2.20K,0.55%
2019.1.29,"11,890","11,725","11,900","11,625",0.87K,1.15%
2019.1.28,"11,755","11,870","11,870","11,640",1.75K,-0.42%
2019.1.25,"11,805","11,500","11,805","11,500",7.59K,4.01%
2019.1.24,"11,350","11,305","11,370","11,180",1.93K,1.38%
2019.1.23,"11,195","11,100","11,275","11,070",1.98K,-0.04%
2019.1.22,"11,200","11,365","11,365","11,105",18.56K,-1.23%
2019.1.21,"11,340","11,215","11,340","11,120",0.55K,2.12%
2019.1.18,"11,105","11,100","11,110","11,100",3.00K,0.14%
2019.1.17,"11,090","11,175","11,220","11,090",1.10K,-0.49%
2019.1.16,"11,145","11,080","11,150","11,040",1.15K,0.81%
2019.1.15,"11,055","10,895","11,055","10,885",34.16K,1.66%
2019.1.14,"10,875","10,985","10,985","10,815",50.87K,-1.49%
2019.1.11,"11,040","11,000","11,040","10,915",186.85K,1.10%
2019.1.10,"10,920","10,800","10,935","10,790",78.97K,1.16%
2019.1.9,"10,795","10,525","10,820","10,505",105.54K,3.85%
2019.1.8,"10,395","10,400","10,505","10,395",0.21K,0.10%
2019.1.7,"10,385","10,290","10,460","10,290",0.75K,3.03%
2019.1.4,"10,080","10,150","10,150","9,920",0.65K,-1.03%
2019.1.3,"10,185","10,380","10,380","10,185",0.32K,-3.41%
2019.1.2,"10,545","10,725","10,775","10,515",0.25K,-0.71%
2018.12.28,"10,620","10,620","10,675","10,615",0.03K,-0.14%
2018.12.27,"10,635","10,660","10,660","10,555",0.15K,2.51%
2018.12.26,"10,375","10,330","10,485","10,285",100.07K,-1.00%
2018.12.24,"10,480","10,395","10,505","10,365",178.19K,0.58%
2018.12.21,"10,420","10,415","10,495","10,395",99.16K,0.97%
2018.12.20,"10,320","10,350","10,365","10,235",2.90K,-1.10%
2018.12.19,"10,435","10,305","10,435","10,305",1.09K,1.02%
2018.12.18,"10,330","10,310","10,425","10,265",23.24K,-1.53%
2018.12.17,"10,490","10,390","10,490","10,370",3.64K,0.62%
2018.12.14,"10,425","10,820","10,820","10,360",9.59K,-3.70%
2018.12.13,"10,825","10,760","10,825","10,725",0.28K,1.07%
2018.12.12,"10,710","10,640","10,730","10,640",3.00K,1.85%
2018.12.11,"10,515","10,625","10,630","10,515",0.07K,-0.28%
2018.12.10,"10,545","10,700","10,700","10,495",20.20K,-2.54%
2018.12.7,"10,820","10,865","10,945","10,820",0.81K,0.23%
2018.12.6,"10,795","11,095","11,110","10,740",20.43K,-3.01%
2018.12.5,"11,130","10,985","11,180","10,985",83.26K,-1.20%
2018.12.4,"11,265","11,475","11,500","11,265",1.09K,-2.30%
2018.12.3,"11,530","11,345","11,530","11,325",0.52K,3.87%
2018.11.30,"11,100","11,260","11,295","11,100",7.20K,-0.85%
2018.11.29,"11,195","11,510","11,510","11,195",0.92K,-1.10%
2018.11.28,"11,320","11,180","11,325","11,135",0.10K,1.48%
2018.11.27,"11,155","11,110","11,155","10,980",4.22K,1.59%
2018.11.26,"10,980","10,790","11,020","10,785",7.95K,1.67%
2018.11.23,"10,800","11,045","11,090","10,730",1.48K,-1.73%
2018.11.22,"10,990","11,100","11,100","10,955",4.73K,-0.86%
2018.11.21,"11,085","10,815","11,085","10,730",4.24K,0.68%
2018.11.20,"11,010","11,190","11,250","11,000",4.44K,-3.80%
2018.11.19,"11,445","11,450","11,550","11,365",0.33K,0.35%
2018.11.16,"11,405","11,585","11,590","11,350",0.60K,-1.08%
2018.11.15,"11,530","11,275","11,530","11,250",60.57K,2.08%
2018.11.14,"11,295","11,390","11,465","11,295",0.92K,-0.62%
2018.11.13,"11,365","11,235","11,420","11,055",15.73K,-1.35%
2018.11.12,"11,520","11,440","11,625","11,390",4.04K,-0.30%
2018.11.9,"11,555","11,785","11,800","11,500",62.80K,-2.20%
2018.11.8,"11,815","11,890","11,960","11,770",10.24K,1.63%
2018.11.7,"11,625","11,805","11,895","11,585",4.44K,-1.32%
2018.11.6,"11,780","12,060","12,060","11,685",0.35K,-1.51%
2018.11.5,"11,960","11,965","11,975","11,820",40.72K,-1.12%
2018.11.2,"12,095","11,775","12,095","11,775",71.96K,3.69%
2018.11.1,"11,665","11,600","11,785","11,600",25.48K,1.43%
2018.10.31,"11,500","11,605","11,605","11,280",10.98K,-0.04%
2018.10.30,"11,505","11,105","11,580","10,855",11.92K,3.14%
2018.10.29,"11,155","11,350","11,535","11,080",5.83K,-0.84%
2018.10.26,"11,250","11,610","11,610","10,945",0.84K,-1.79%
2018.10.25,"11,455","11,135","11,490","11,040",8.84K,-0.74%
2018.10.24,"11,540","12,055","12,055","11,490",7.82K,-3.83%
2018.10.23,"12,000","12,305","12,305","11,895",1.77K,-3.65%
2018.10.22,"12,455","12,335","12,455","12,335",0.49K,0.00%
2018.10.19,"12,455","12,330","12,470","12,220",0.47K,0.61%
2018.10.18,"12,380","12,540","12,555","12,380",12.71K,-0.76%
2018.10.17,"12,475","12,555","12,660","12,390",4.35K,1.63%
2018.10.16,"12,275","12,325","12,370","12,210",117.44K,1.11%
2018.10.15,"12,140","12,260","12,305","12,100",5.49K,-0.90%
2018.10.12,"12,250","11,720","12,310","11,720",131.10K,4.70%
2018.10.11,"11,700","11,880","11,975","11,695",0.80K,-4.33%
2018.10.10,"12,230","12,300","12,310","12,040",106.37K,-0.81%
2018.10.8,"12,330","12,285","12,610","12,285",4.84K,-0.52%
2018.10.5,"12,395","12,590","12,610","12,270",276.63K,-1.55%
2018.10.4,"12,590","12,800","12,850","12,550",4.75K,-1.56%
2018.10.2,"12,790","12,930","13,000","12,780",75.56K,-0.43%
2018.10.1,"12,845","13,000","13,065","12,830",141.00K,-1.08%
2018.9.28,"12,985","13,210","13,210","12,915",80.05K,-1.55%
2018.9.27,"13,190","13,160","13,225","13,115",3.71K,0.50%
2018.9.21,"13,125","13,115","13,175","13,020",41.07K,0.08%
2018.9.20,"13,115","13,275","13,275","13,090",2.38K,-0.87%
2018.9.19,"13,230","13,365","13,365","13,185",58.62K,0.23%
2018.9.18,"13,200","12,990","13,260","12,990",0.69K,0.96%
2018.9.17,"13,075","13,230","13,230","12,990",29.47K,-1.17%
2018.9.14,"13,230","13,050","13,260","13,050",5.30K,2.52%
2018.9.13,"12,905","13,115","13,150","12,895",7.44K,-1.97%
2018.9.12,"13,165","13,380","13,395","13,005",9.37K,-1.02%
2018.9.11,"13,300","13,430","13,485","13,200",4.45K,0.00%
2018.9.10,"13,300","13,290","13,420","13,290",1.28K,-0.41%
2018.9.7,"13,355","13,520","13,520","13,200",2.29K,-2.02%
2018.9.6,"13,630","13,620","13,700","13,520",1.25K,0.07%
2018.9.5,"13,620","13,855","13,855","13,620",2.68K,-1.63%
2018.9.4,"13,845","13,610","13,845","13,600",59.51K,2.03%
2018.9.3,"13,570","13,615","13,760","13,505",6.69K,-0.11%
2018.8.31,"13,585","13,505","13,655","13,430",67.09K,0.07%
2018.8.30,"13,575","13,570","13,715","13,530",3.61K,0.04%
2018.8.29,"13,570","13,370","13,600","13,370",26.91K,1.76%
2018.8.28,"13,335","13,495","13,560","13,335",59.54K,-0.60%
2018.8.27,"13,415","13,110","13,430","13,110",9.19K,2.40%
2018.8.24,"13,100","12,930","13,125","12,790",0.08K,1.28%
2018.8.23,"12,935","12,915","12,935","12,780",3.06K,0.39%
2018.8.22,"12,885","12,985","12,985","12,815",2.60K,0.23%
2018.8.21,"12,855","12,440","12,900","12,440",5.45K,3.63%
2018.8.20,"12,405","12,655","12,680","12,405",22.28K,-1.19%
2018.8.17,"12,555","12,660","12,685","12,555",0.11K,-0.67%
2018.8.16,"12,640","12,410","12,660","12,350",0.56K,0.00%
2018.8.14,"12,640","12,655","12,685","12,500",1.03K,0.92%
2018.8.13,"12,525","12,560","12,600","12,415",2.20K,-1.30%
2018.8.10,"12,690","13,145","13,145","12,600",40.51K,-3.79%
2018.8.9,"13,190","13,170","13,230","13,120",0.49K,0.34%
2018.8.8,"13,145","13,420","13,420","13,140",5.74K,-1.50%
2018.8.7,"13,345","13,260","13,345","13,235",1.01K,1.41%
2018.8.6,"13,160","13,510","13,530","13,155",1.45K,-2.19%
2018.8.3,"13,455","13,390","13,455","13,305",0.75K,0.79%
2018.8.2,"13,350","13,350","13,525","13,220",2.89K,0.00%
2018.8.1,"13,350","13,325","13,425","13,170",23.62K,0.91%
2018.7.31,"13,230","13,205","13,330","13,125",2.52K,-0.30%
2018.7.30,"13,270","13,635","13,655","13,200",1.52K,-2.39%
2018.7.27,"13,595","13,490","13,600","13,450",6.55K,0.55%
2018.7.26,"13,520","13,420","13,520","13,300",2.34K,2.04%
2018.7.25,"13,250","13,385","13,480","13,145",3.23K,-0.38%
2018.7.24,"13,300","12,910","13,300","12,910",82.23K,3.10%
2018.7.23,"12,900","13,290","13,290","12,830",8.76K,-3.33%
2018.7.20,"13,345","13,395","13,515","13,215",1.09K,-0.56%
2018.7.19,"13,420","13,380","13,450","13,345",7.01K,2.25%
2018.7.18,"13,125","13,430","13,460","13,125",2.76K,-0.49%
2018.7.17,"13,190","13,195","13,240","13,190",0.32K,-0.38%
2018.7.16,"13,240","13,455","13,540","13,230",1.12K,-1.12%
2018.7.13,"13,390","13,205","13,450","13,205",5.02K,2.02%
2018.7.12,"13,125","12,995","13,185","12,995",6.24K,1.00%
2018.7.11,"12,995","12,955","13,045","12,885",1.16K,-0.27%
2018.7.10,"13,030","13,085","13,085","12,920",2.42K,0.12%
2018.7.9,"13,015","12,855","13,040","12,855",7.50K,2.28%
2018.7.6,"12,725","12,380","12,770","12,315",0.55K,2.99%
2018.7.5,"12,355","12,245","12,355","12,200",0.50K,0.86%
2018.7.4,"12,250","12,445","12,530","12,250",11.30K,-1.57%
2018.7.3,"12,445","12,545","12,625","12,275",1.93K,0.65%
2018.7.2,"12,365","12,525","12,620","12,365",49.71K,-1.28%
2018.6.29,"12,525","12,470","12,545","12,290",3.57K,0.32%
2018.6.28,"12,485","12,650","12,650","12,485",2.83K,-2.00%
2018.6.27,"12,740","12,605","12,875","12,605",0.09K,0.28%
2018.6.26,"12,705","12,535","12,705","12,470",2.47K,-0.51%
2018.6.25,"12,770","12,805","12,805","12,640",0.32K,0.83%
2018.6.22,"12,665","12,755","12,770","12,590",0.55K,-1.32%
2018.6.21,"12,835","13,050","13,070","12,830",4.05K,-0.89%
2018.6.20,"12,950","12,495","12,965","12,495",4.78K,4.27%
2018.6.19,"12,420","12,645","12,715","12,420",8.18K,-1.66%
2018.6.18,"12,630","13,105","13,105","12,550",2.75K,-4.35%
2018.6.15,"13,205","13,330","13,330","13,060",12.38K,0.15%
2018.6.14,"13,185","13,265","13,400","13,185",2.96K,-0.60%
2018.6.12,"13,265","13,230","13,350","13,205",19.06K,0.99%
2018.6.11,"13,135","13,110","13,155","13,060",5.51K,-0.38%
2018.6.8,"13,185","13,210","13,220","13,115",1.27K,0.19%
2018.6.7,"13,160","13,180","13,295","13,130",7.44K,1.11%
2018.6.5,"13,015","13,090","13,090","12,930",2.39K,-0.57%
2018.6.4,"13,090","12,945","13,095","12,945",4.25K,1.36%
2018.6.1,"12,915","12,575","12,935","12,545",38.40K,2.70%
2018.5.31,"12,575","12,480","12,600","12,465",3.41K,1.37%
2018.5.30,"12,405","12,460","12,515","12,360",1.79K,-2.28%
2018.5.29,"12,695","12,675","12,780","12,635",41.36K,0.28%
2018.5.28,"12,660","12,490","12,660","12,450",2.12K,0.60%
2018.5.25,"12,585","12,345","12,585","12,345",1.25K,0.88%
2018.5.24,"12,475","12,495","12,495","12,355",0.29K,-0.08%
2018.5.23,"12,485","12,420","12,525","12,420",7.13K,2.63%
2018.5.21,"12,165","12,160","12,225","12,150",3.84K,0.91%
2018.5.18,"12,055","12,100","12,125","11,990",0.11K,-0.08%
2018.5.17,"12,065","12,155","12,285","12,020",0.18K,-0.49%
2018.5.16,"12,125","12,055","12,150","12,055",1.05K,-0.49%
2018.5.15,"12,185","12,315","12,360","12,140",1.26K,-1.14%
2018.5.14,"12,325","12,160","12,325","12,125",1.28K,0.94%
2018.5.11,"12,210","12,140","12,210","12,120",2.98K,0.99%
2018.5.10,"12,090","12,035","12,090","11,970",382.94K,0.75%
2018.5.9,"12,000","11,850","12,080","11,790",1.34K,1.27%
2018.5.8,"11,850","11,790","11,995","11,790",2.94K,0.55%
2018.5.4,"11,785","11,855","11,880","11,760",44.40K,-0.92%
2018.5.3,"11,895","11,920","12,005","11,885",0.73K,-0.59%
2018.5.2,"11,965","11,965","12,070","11,855",11.90K,0.00%
2018.4.30,"11,965","12,050","12,050","11,830",3.58K,-0.58%
2018.4.27,"12,035","12,095","12,105","11,950",5.99K,0.29%
2018.4.26,"12,000","11,870","12,110","11,870",4.48K,1.10%
2018.4.25,"11,870","11,930","11,980","11,795",59.96K,-1.49%
2018.4.24,"12,050","12,260","12,260","12,030",3.62K,-2.98%
2018.4.23,"12,420","12,420","12,455","12,355",8.18K,0.24%
2018.4.20,"12,390","12,490","12,505","12,365",4.43K,-1.59%
2018.4.19,"12,590","12,655","12,670","12,570",13.18K,-0.47%
2018.4.18,"12,650","12,635","12,685","12,580",1.62K,0.08%
2018.4.17,"12,640","12,505","12,660","12,505",14.07K,1.08%
2018.4.16,"12,505","12,355","12,520","12,285",3.53K,2.25%
2018.4.13,"12,230","12,265","12,340","12,210",9.00K,0.82%
2018.4.12,"12,130","11,865","12,130","11,865",2.46K,2.49%
2018.4.11,"11,835","11,915","11,915","11,835",0.74K,0.59%
2018.4.10,"11,765","11,740","11,865","11,665",44.46K,-0.51%
2018.4.9,"11,825","11,790","11,865","11,790",0.22K,0.51%
2018.4.6,"11,765","11,710","11,790","11,665",42.97K,-0.34%
2018.4.5,"11,805","11,700","11,830","11,700",1.29K,2.08%
2018.4.4,"11,565","11,925","11,925","11,555",214.00K,-3.42%
2018.4.3,"11,975","11,730","11,975","11,730",10.75K,0.46%
2018.4.2,"11,920","12,130","12,130","11,905",1.89K,-1.24%
2018.3.30,"12,070","12,130","12,130","12,070",0.18K,1.05%
2018.3.29,"11,945","11,970","11,970","11,875",0.97K,-0.29%
2018.3.28,"11,980","12,015","12,030","11,915",1.07K,-1.24%
2018.3.27,"12,130","12,205","12,205","12,090",0.53K,0.25%
2018.3.26,"12,100","11,905","12,100","11,905",5.45K,1.60%
2018.3.23,"11,910","12,095","12,155","11,910",18.84K,-4.14%
2018.3.22,"12,425","12,370","12,450","12,370",1.34K,0.49%
2018.3.21,"12,365","12,490","12,490","12,360",0.61K,-0.24%
2018.3.20,"12,395","12,240","12,395","12,240",0.41K,0.12%
2018.3.19,"12,380","12,570","12,570","12,380",0.34K,-1.12%
2018.3.16,"12,520","12,580","12,580","12,400",1.08K,-0.48%
2018.3.15,"12,580","12,520","12,580","12,465",4.74K,1.08%
2018.3.14,"12,445","12,375","12,500","12,375",0.30K,0.57%
2018.3.13,"12,375","12,320","12,375","12,260",1.41K,0.65%
2018.3.12,"12,295","12,345","12,400","12,275",11.09K,1.40%
2018.3.9,"12,125","11,855","12,130","11,855",13.26K,3.15%
2018.3.8,"11,755","11,715","11,755","11,650",58.64K,0.99%
2018.3.7,"11,640","11,755","11,785","11,595",5.87K,-0.56%
2018.3.6,"11,705","11,600","11,705","11,540",3.74K,3.13%
2018.3.5,"11,350","11,610","11,615","11,350",1.09K,-1.86%
2018.3.2,"11,565","11,610","11,620","11,490",244.34K,-1.74%
2018.2.28,"11,770","11,915","11,940","11,720",1.52K,-1.55%
2018.2.27,"11,955","12,040","12,060","11,950",0.34K,0.00%
2018.2.26,"11,955","12,110","12,110","11,900",2.43K,-0.29%
2018.2.23,"11,990","12,055","12,115","11,990",1.02K,0.00%
2018.2.22,"11,990","12,050","12,090","11,975",4.63K,-0.70%
2018.2.21,"12,075","12,005","12,130","11,980",0.53K,0.54%
2018.2.20,"12,010","12,140","12,150","12,000",1.49K,-1.27%
2018.2.19,"12,165","12,330","12,330","12,085",1.89K,0.37%
2018.2.14,"12,120","11,955","12,120","11,925",1.38K,2.28%
2018.2.13,"11,850","11,920","12,025","11,850",4.19K,0.68%
2018.2.12,"11,770","11,645","11,840","11,645",3.19K,1.51%
2018.2.9,"11,595","11,480","11,595","11,470",5.36K,-1.90%
2018.2.8,"11,820","11,700","11,820","11,675",3.38K,1.94%
2018.2.7,"11,595","12,120","12,120","11,595",11.14K,-2.28%
2018.2.6,"11,865","11,510","11,885","11,510",8.40K,-0.59%
2018.2.5,"11,935","11,930","12,025","11,850",14.31K,-2.33%
2018.2.2,"12,220","12,450","12,450","12,130",133.05K,-2.67%
2018.2.1,"12,555","12,850","12,850","12,505",102.67K,-1.88%
2018.1.31,"12,795","12,810","13,055","12,795",4.06K,-1.04%
2018.1.30,"12,930","13,145","13,145","12,910",46.02K,-2.08%
2018.1.29,"13,205","13,080","13,245","13,045",3.00K,2.21%
2018.1.26,"12,920","12,925","12,950","12,865",5.87K,0.12%
2018.1.25,"12,905","12,875","12,905","12,750",157.47K,0.74%
2018.1.24,"12,810","12,695","12,815","12,685",13.43K,1.22%
2018.1.23,"12,655","12,375","12,655","12,345",10.23K,2.06%
2018.1.22,"12,400","12,430","12,430","12,225",4.22K,-1.35%
2018.1.19,"12,570","12,905","12,905","12,480",56.40K,-2.60%
2018.1.18,"12,905","13,050","13,200","12,900",9.70K,-0.65%
2018.1.17,"12,990","13,000","13,100","12,895",89.79K,-0.23%
2018.1.16,"13,020","12,635","13,045","12,635",76.61K,3.33%
2018.1.15,"12,600","12,690","12,690","12,565",13.08K,-0.40%
2018.1.12,"12,650","12,805","12,805","12,500",2.56K,-0.78%
2018.1.11,"12,750","12,655","12,845","12,600",5.12K,0.63%
2018.1.10,"12,670","13,015","13,015","12,580",9.52K,-2.05%
2018.1.9,"12,935","13,110","13,150","12,865",5.46K,-1.37%
2018.1.8,"13,115","13,145","13,150","13,010",5.38K,0.50%
2018.1.5,"13,050","12,690","13,050","12,690",36.21K,2.96%
2018.1.4,"12,675","12,930","12,930","12,660",24.50K,-0.94%
2018.1.3,"12,795","12,895","12,900","12,770",10.96K,-0.12%
2018.1.2,"12,810","12,775","12,830","12,660",81.82K,0.95%
2017.12.28,"12,690","12,410","12,690","12,385",10.93K,2.22%
2017.12.27,"12,415","12,290","12,425","12,280",8.92K,2.77%
2017.12.26,"12,080","12,390","12,390","12,080",6.30K,-2.30%
2017.12.22,"12,365","12,210","12,430","12,175",8.66K,1.31%
2017.12.21,"12,205","12,495","12,495","12,205",18.45K,-2.67%
2017.12.20,"12,540","12,570","12,615","12,540",1.03K,-0.48%
2017.12.19,"12,600","12,585","12,675","12,540",2.16K,0.60%
2017.12.18,"12,525","12,645","12,645","12,525",9.07K,-0.48%
2017.12.15,"12,585","12,780","12,780","12,585",1.60K,-0.71%
2017.12.14,"12,675","12,785","12,840","12,675",5.08K,-0.63%
2017.12.13,"12,755","12,705","12,755","12,645",31.79K,0.43%
2017.12.12,"12,700","12,745","12,810","12,630",3.60K,-0.16%
2017.12.11,"12,720","12,670","12,720","12,625",0.60K,0.71%
2017.12.8,"12,630","12,690","12,705","12,615",3.07K,0.24%
2017.12.7,"12,600","12,460","12,625","12,320",10.45K,1.41%
2017.12.6,"12,425","12,680","12,775","12,390",2.03K,-1.86%
2017.12.5,"12,660","12,750","12,805","12,645",4.17K,-1.48%
2017.12.4,"12,850","12,990","12,990","12,645",17.53K,-1.19%
2017.12.1,"13,005","13,065","13,110","12,970",28.25K,0.42%
2017.11.30,"12,950","13,005","13,165","12,945",38.43K,-2.59%
2017.11.29,"13,295","13,280","13,350","13,190",6.76K,0.64%
2017.11.28,"13,210","13,330","13,330","13,070",5.59K,-0.90%
2017.11.27,"13,330","13,860","13,860","13,330",13.00K,-3.58%
